@relation resteasy

@attribute fqCaller string
@attribute fqCalls string

@data
'org.collectionspace.services.client.test.AcquisitionServiceTest.updateNonExistent','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getStatus'
'org.collectionspace.services.client.test.AcquisitionServiceTest.delete','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.client.test.AcquisitionServiceTest.deleteNonExistent','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.client.test.AcquisitionServiceTest.createFromXmlFile','org.jboss.resteasy.client.ClientResponse<javax.ws.rs.core.Response>.getStatus'
'org.collectionspace.services.client.test.AcquisitionServiceTest.readAcquisitionCommonPart','org.jboss.resteasy.client.ClientResponse<java.lang.String>.getEntity org.jboss.resteasy.client.ClientResponse<java.lang.String>.releaseConnection'
'org.fourthline.cling.bridge.gateway.ActionResource.executeAction','org.jboss.resteasy.specimpl.MultivaluedMapImpl.<init>'
'org.candlepin.resource.AdminResource.initialize','org.jboss.resteasy.spi.ResteasyProviderFactory.pushContext'
'org.overlord.sramp.atom.services.AppServiceTest.unmarshallAppService','org.jboss.resteasy.plugins.providers.atom.app.AppService.getWorkspace'
'org.overlord.sramp.atom.services.AppServiceTest.testAppService','org.jboss.resteasy.test.TestPortProvider.generateURL org.jboss.resteasy.client.ClientResponse<org.jboss.resteasy.plugins.providers.atom.app.AppService>.getEntity org.jboss.resteasy.plugins.providers.atom.app.AppService.getWorkspace org.jboss.resteasy.plugins.providers.atom.app.AppService.getWorkspace org.jboss.resteasy.plugins.providers.atom.app.AppService.getWorkspace org.jboss.resteasy.plugins.providers.atom.app.AppCollection.getHref org.jboss.resteasy.plugins.providers.atom.app.AppCollection.getTitle org.jboss.resteasy.plugins.providers.atom.app.AppCollection.getAccept'
'org.candlepin.exceptions.mappers.ApplicationExceptionMapperTest.withCause','org.jboss.resteasy.spi.ApplicationException.<init>'
'org.candlepin.exceptions.mappers.ApplicationExceptionMapperTest.noCause','org.jboss.resteasy.spi.ApplicationException.<init>'
'org.overlord.sramp.demos.archivepkg.ArchivePackageDemo.main','org.jboss.resteasy.plugins.providers.atom.Feed.getEntries org.jboss.resteasy.plugins.providers.atom.Feed.getEntries org.jboss.resteasy.plugins.providers.atom.Entry.getTitle org.jboss.resteasy.plugins.providers.atom.Entry.getId'
'org.overlord.sramp.atom.services.ArtifactResource.createMultiPart','org.jboss.resteasy.plugins.providers.atom.Entry.<init> org.jboss.resteasy.plugins.providers.multipart.MultipartRelatedInput.getParts org.jboss.resteasy.util.GenericType<org.jboss.resteasy.plugins.providers.atom.Entry>.<init> org.jboss.resteasy.plugins.providers.multipart.InputPart.getBody org.jboss.resteasy.util.GenericType<java.io.InputStream>.<init> org.jboss.resteasy.plugins.providers.multipart.InputPart.getBody'
'org.overlord.sramp.atom.services.ArtifactResourceTest.testDerivedArtifactCreate','org.jboss.resteasy.test.TestPortProvider.generateURL'
