@relation neo4j

@attribute fqCaller string
@attribute fqCalls string

@data
'org.animotron.graph.index.ContextHits.fetchNextOrNull','org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Relationship>.hasNext org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Relationship>.next org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Relationship>.hasNext org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Relationship>.next org.neo4j.graphdb.Relationship.isType'
'example.ContextListener.contextDestroyed','org.neo4j.graphdb.GraphDatabaseService.shutdown'
'example.ContextListener.contextInitialized','org.neo4j.kernel.EmbeddedGraphDatabase.<init>'
'com.wordpress.salaboy.context.tracking.ContextTrackingProvider.getTrackingService','org.neo4j.test.ImpermanentGraphDatabase.<init> org.neo4j.kernel.EmbeddedGraphDatabase.<init> org.neo4j.test.ImpermanentGraphDatabase.<init>'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.ContextTrackingServiceImpl','org.neo4j.graphdb.GraphDatabaseService.index org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.graphdb.index.IndexManager.forNodes'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newCallId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newEmergencyId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newEmergencyEntityBuildingId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newPatientId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.attachEmergency','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newProcedureId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.attachProcedure','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.getProcedureAttachedToVehicle','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.isEmpty org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.getProperty org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.getCallAttachedToEmergency','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.isEmpty org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.getProperty org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.getEmergencyAttachedToCall','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.isEmpty org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.getProperty org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newVehicleId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.attachVehicle','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.attachProcedures','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.newServiceChannelId','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.attachServiceChannel','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachVehicle','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachProcedure','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachEmergency','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachServiceChannel','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachPatient','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.detachEmergencyEntityBuilding','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.ExecutionEngine.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.ExecutionEngine.execute org.neo4j.cypher.ExecutionResult.columnAs org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.remove org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.delete org.neo4j.graphdb.Node.delete org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'com.wordpress.salaboy.context.tracking.ContextTrackingServiceImpl.clear','org.neo4j.graphdb.GraphDatabaseService.shutdown'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getPersonNode','org.neo4j.kernel.Traversal.description org.neo4j.graphdb.traversal.Evaluators.includeWhereLastRelationshipTypeIs org.neo4j.graphdb.traversal.TraversalDescription.traverse org.neo4j.graphdb.traversal.Traverser.iterator org.neo4j.helpers.collection.IteratorUtil.singleOrNull'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getShortTermCtx','org.neo4j.graphdb.Node.getProperty'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getDate','org.neo4j.graphdb.Node.getProperty'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getPersonNode','org.neo4j.kernel.Traversal.description org.neo4j.graphdb.traversal.Evaluators.includeWhereLastRelationshipTypeIs org.neo4j.graphdb.traversal.TraversalDescription.traverse org.neo4j.graphdb.traversal.Traverser.iterator org.neo4j.helpers.collection.IteratorUtil.singleOrNull'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getStatusText','org.neo4j.graphdb.Node.getProperty'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getLocation','org.neo4j.graphdb.Node.getProperty'
'org.societies.enterprise.collabtools.acquisition.ContextUpdates.getDate','org.neo4j.graphdb.Node.getProperty'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.nodeEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.Node>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.relationshipEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.Relationship>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.allPathEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.PropertyContainer>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.startNode','org.neo4j.graphdb.Path.startNode'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.endNode','org.neo4j.graphdb.Path.endNode'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.lastRelationship','org.neo4j.graphdb.Path.lastRelationship'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.relationships','org.neo4j.graphdb.Path.relationships'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.reverseRelationships','org.neo4j.graphdb.Path.reverseRelationships'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.reverseNodes','org.neo4j.graphdb.Path.reverseNodes'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.nodes','org.neo4j.graphdb.Path.nodes'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.length','org.neo4j.graphdb.Path.length'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.iterator','org.neo4j.graphdb.Path.iterator'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.nodeEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.Node>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.relationshipEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.Relationship>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.allPathEntities','org.neo4j.helpers.collection.IterableWrapper<org.springframework.data.neo4j.support.path.T,org.neo4j.graphdb.PropertyContainer>.<init>'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.startNode','org.neo4j.graphdb.Path.startNode'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.endNode','org.neo4j.graphdb.Path.endNode'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.lastRelationship','org.neo4j.graphdb.Path.lastRelationship'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.relationships','org.neo4j.graphdb.Path.relationships'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.nodes','org.neo4j.graphdb.Path.nodes'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.length','org.neo4j.graphdb.Path.length'
'org.springframework.data.neo4j.support.path.ConvertingEntityPath.iterator','org.neo4j.graphdb.Path.iterator'
'com.wordpress.salaboy.CoreServer.main','org.neo4j.test.ImpermanentGraphDatabase.<init> org.neo4j.server.configuration.EmbeddedServerConfigurator.<init> org.neo4j.server.configuration.EmbeddedServerConfigurator.configuration org.neo4j.server.configuration.EmbeddedServerConfigurator.configuration org.neo4j.server.WrappingNeoServerBootstrapper.<init> org.neo4j.server.WrappingNeoServerBootstrapper.start'
'com.wordpress.salaboy.CoreServer.run','org.neo4j.server.WrappingNeoServerBootstrapper.stop'
'org.structr.core.node.search.CountEntitiesCommand.execute','org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.query org.neo4j.graphdb.index.IndexHits.size org.neo4j.graphdb.index.IndexHits.close'
'org.structr.core.node.CreateNodeCommand.execute','org.neo4j.graphdb.GraphDatabaseService.createNode'
'examples.createNodeSpace.CreateNodeSpace.testCreateSimpleNodeSpace','org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Relationship.setProperty org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'org.structr.core.node.CreateRelationshipCommand.execute','org.neo4j.graphdb.DynamicRelationshipType.withName org.neo4j.graphdb.Node.createRelationshipTo'
'org.structr.core.node.CreateRelationshipCommand.getRelationshipTypeFor','org.neo4j.graphdb.DynamicRelationshipType.withName'
'recovery.CreateTransactionsAndDie.main','org.neo4j.kernel.EmbeddedGraphDatabase.<init>'
'recovery.CreateTransactionsAndDie.create1pcTx','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'recovery.CreateTransactionsAndDie.create2pcTx','org.neo4j.graphdb.GraphDatabaseService.beginTx org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.GraphDatabaseService.index org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.finish'
'recovery.CreateTransactionsAndDie.produceNonCleanDbWhichWillRecover2PCsOnStartup','org.neo4j.test.TargetDirectory.forTest'
'recovery.CreateTransactionsAndDie.createUncleanDb','org.neo4j.test.ProcessStreamHandler.<init> org.neo4j.test.ProcessStreamHandler.waitForResult'
'recovery.CreateTransactionsAndDie.accept','org.neo4j.kernel.impl.transaction.xaframework.LogEntry.getIdentifier org.neo4j.kernel.impl.transaction.xaframework.LogEntry.getIdentifier'
'org.springframework.data.neo4j.cross_store.support.node.CrossStoreNodeEntityInstantiator.createEntityFromState','org.neo4j.graphdb.Node.hasProperty org.neo4j.graphdb.Node.getProperty'
'org.springframework.data.neo4j.cross_store.support.node.CrossStoreNodeEntityState.createAndAssignState','org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.get org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.hasNext org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.next org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.close'
'org.springframework.data.neo4j.cross_store.support.node.CrossStoreNodeEntityState.persistForeignId','org.neo4j.graphdb.Node.hasProperty org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add'
'org.structr.core.traversal.CustomCollector.getTraversalDescription','org.neo4j.kernel.Traversal.description org.neo4j.graphdb.traversal.TraversalDescription.evaluator org.neo4j.graphdb.traversal.Evaluator.<init> org.neo4j.graphdb.traversal.TraversalDescription.evaluator org.neo4j.graphdb.traversal.TraversalDescription.relationships'
'org.structr.core.traversal.CustomCollector.evaluate','org.neo4j.graphdb.Path.endNode'
'org.structr.core.traversal.CustomCollector.hasPropertyValue','org.neo4j.graphdb.Relationship.hasProperty org.neo4j.graphdb.Relationship.getProperty org.neo4j.graphdb.Node.hasProperty org.neo4j.graphdb.Node.getProperty'
'org.gephi.neo4j.plugin.impl.CustomNetBeansLifecycleManager.run','org.neo4j.graphdb.GraphDatabaseService.shutdown'
'org.springframework.data.neo4j.repository.CypherDslRepositoryTest.setUp','org.neo4j.helpers.collection.MapUtil.map'
'org.structr.core.node.CypherQueryCommand.execute','org.neo4j.cypher.javacompat.ExecutionEngine.<init> org.neo4j.cypher.javacompat.ExecutionEngine.execute org.neo4j.cypher.javacompat.ExecutionEngine.execute org.neo4j.cypher.javacompat.ExecutionResult.columns org.neo4j.cypher.javacompat.ExecutionResult.columnAs org.neo4j.helpers.collection.IteratorUtil.asIterable'
'org.springframework.data.neo4j.support.query.CypherQueryEngine.CypherQueryEngine','org.neo4j.cypher.javacompat.ExecutionEngine.<init>'
'org.springframework.data.neo4j.support.query.CypherQueryEngine.parseAndExecuteQuery','org.neo4j.cypher.javacompat.ExecutionEngine.execute'
'org.springframework.data.neo4j.support.query.CypherQueryEngine.CypherQueryEngine','org.neo4j.cypher.javacompat.ExecutionEngine.<init>'
'org.springframework.data.neo4j.support.query.CypherQueryEngine.parseAndExecuteQuery','org.neo4j.cypher.javacompat.CypherParser.<init> org.neo4j.cypher.javacompat.CypherParser.parse org.neo4j.cypher.javacompat.ExecutionEngine.execute'
'org.animotron.statement.operator.DEF.init','org.neo4j.graphdb.index.IndexManager.forRelationships'
'org.animotron.statement.operator.DEF.getDefNode','org.neo4j.graphdb.Node.getSingleRelationship org.neo4j.graphdb.Relationship.getStartNode'
'org.animotron.statement.operator.DEF.get','org.neo4j.graphdb.Node.getSingleRelationship org.neo4j.graphdb.Relationship.getStartNode'
'org.animotron.statement.operator.DEF.getDef','org.neo4j.graphdb.Relationship.getStartNode'
'org.animotron.statement.operator.DEF.getDefR','org.neo4j.graphdb.Node.getSingleRelationship'
'org.animotron.statement.operator.DEF.create','org.neo4j.graphdb.Relationship.getEndNode org.neo4j.graphdb.Node.createRelationshipTo org.neo4j.graphdb.Node.getId'
'org.animotron.statement.operator.DEF.reference','org.neo4j.graphdb.Relationship.getEndNode'
'org.animotron.statement.math.DIV.execute','org.neo4j.graphdb.Relationship.isType'
'net.ostis.sccore.scperformer.DataBaseManager.DataBaseManager','org.neo4j.kernel.EmbeddedGraphDatabase.<init> org.neo4j.kernel.AbstractGraphDatabase.index org.neo4j.graphdb.index.IndexManager.forNodes org.neo4j.server.WrappingNeoServerBootstrapper.<init> org.neo4j.server.WrappingNeoServerBootstrapper.start'
'net.ostis.sccore.scperformer.DataBaseManager.getTypeNode','org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.get org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.hasNext org.neo4j.kernel.AbstractGraphDatabase.createNode org.neo4j.graphdb.Node.setProperty org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.next org.neo4j.graphdb.index.Index<org.neo4j.graphdb.Node>.add org.neo4j.graphdb.index.IndexHits<org.neo4j.graphdb.Node>.close'
'net.ostis.sccore.scperformer.DataBaseManager.createStandartTypeNodes','org.neo4j.kernel.AbstractGraphDatabase.beginTx org.neo4j.graphdb.Transaction.success org.neo4j.graphdb.Transaction.failure org.neo4j.graphdb.Transaction.finish'
'net.ostis.sccore.scperformer.DataBaseManager.run','org.neo4j.kernel.AbstractGraphDatabase.shutdown'
'org.springframework.data.neo4j.config.DataGraphNamespaceHandlerCrossStoreTest.injectionForCrossStore','org.neo4j.kernel.EmbeddedGraphDatabase.getStoreDir'
'org.springframework.data.neo4j.config.DataGraphNamespaceHandlerTest.injectionForExistingGraphDatabaseService','org.neo4j.kernel.GraphDatabaseAPI.getClass org.neo4j.kernel.GraphDatabaseAPI.getKernelData'
'org.springframework.data.neo4j.config.DataGraphNamespaceHandlerTest.injectionForExistingHighlyAvailableGraphDatabaseService','org.neo4j.kernel.AbstractGraphDatabase.getKernelData org.neo4j.kernel.AbstractGraphDatabase.getClass'
'org.springframework.data.neo4j.config.DataGraphNamespaceHandlerTest.assertInjected','org.neo4j.kernel.AbstractGraphDatabase.getStoreDir'
'org.springframework.data.neo4j.config.DataGraphNamespaceHandlerTest.assertInjected','org.neo4j.kernel.EmbeddedGraphDatabase.getStoreDir'
'edu.unice.polytech.kis.semwiktionary.database.Database.Database','org.neo4j.kernel.EmbeddedGraphDatabase.<init>'
'edu.unice.polytech.kis.semwiktionary.database.Database.open','org.neo4j.graphdb.GraphDatabaseService.beginTx'
'edu.unice.polytech.kis.semwiktionary.database.Database.validate','org.neo4j.graphdb.Transaction.success'
'edu.unice.polytech.kis.semwiktionary.database.Database.close','org.neo4j.graphdb.Transaction.finish'
'edu.unice.polytech.kis.semwiktionary.database.Database.run','org.neo4j.graphdb.GraphDatabaseService.shutdown'
'edu.unice.polytech.kis.semwiktionary.database.Database.createNodeWithProperty','org.neo4j.graphdb.GraphDatabaseService.createNode org.neo4j.graphdb.Node.setProperty'
'edu.unice.polytech.kis.semwiktionary.database.Database.getIndexForName','org.neo4j.graphdb.GraphDatabaseService.index'
'edu.unice.polytech.kis.semwiktionary.database.Database.link','org.neo4j.graphdb.Node.createRelationshipTo'
'er.neo4jadaptor.database.pool.DatabaseFactoryType.get','org.neo4j.kernel.EmbeddedReadOnlyGraphDatabase.<init> org.neo4j.kernel.EmbeddedGraphDatabase.<init>'
'er.neo4jadaptor.database.pool.DatabasePool.warmUp','org.neo4j.graphdb.GraphDatabaseService.getAllNodes org.neo4j.graphdb.Node.getPropertyKeys org.neo4j.graphdb.Node.getProperty org.neo4j.graphdb.Node.getRelationships org.neo4j.graphdb.Relationship.getPropertyKeys org.neo4j.graphdb.Relationship.getProperty'
'er.neo4jadaptor.database.pool.DatabasePool.run','org.neo4j.graphdb.GraphDatabaseService.shutdown'
'edu.unice.polytech.kis.semwiktionary.database.DatabaseTest.createNodeWithPropertyTest','org.neo4j.graphdb.Node.getId'
